author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
КВС;real_estate_agent;https://spb.cian.ru/sale/flat/297486994/;Санкт-Петербург;sale;flat;18;26;1;39.98;7200000;Выборгский; Брюлловская;3кЕ;Парнас;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296006362/;Санкт-Петербург;sale;flat;2;4;1;30.66;7100058;Петродворцовый;;;Автово;Дворцовый фасад ЖК
Северо-Западный Региональный Центр Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/295682288/;Санкт-Петербург;sale;flat;3;9;1;32.7;6000000;Красносельский; Тамбасова;28;Проспект Ветеранов;
Альфа Фаберже;developer;https://spb.cian.ru/sale/flat/280459325/;Санкт-Петербург;sale;flat;6;8;1;54.4;29376000;Петроградский;набережная Реки Карповки;27;Петроградская;Клубный дом MELTZER HALL
Городская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/292406186/;Санкт-Петербург;sale;flat;1;10;1;40.5;5100000;Пушкинский;Пушкинская ;48;;Шушары
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296121371/;Санкт-Петербург;sale;flat;2;4;1;28.71;5081670;Пушкинский;;;Купчино;Образцовый квартал 14 ЖК
Городская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/297075527/;Санкт-Петербург;sale;flat;7;10;1;38.4;6600000;Приморский; Репищева;19К1;Комендантский проспект;
ФСК;developer;https://spb.cian.ru/sale/flat/295183685/;Санкт-Петербург;sale;flat;4;17;1;33.81;5292549;Невский;Невский;;;Зум на Неве ЖК
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/297989469/;Санкт-Петербург;sale;flat;2;18;1;41.6;6250000;Красносельский;Ленинский проспект;55к1;Ленинский проспект;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297483173/;Санкт-Петербург;sale;flat;14;17;1;31.3;8100158;Невский;Невский;;Проспект Большевиков;Пульс Премьер ЖК
PRO.Flat;real_estate_agent;https://spb.cian.ru/sale/flat/295283735/;Санкт-Петербург;sale;flat;17;17;1;39.4;7299000;Московский;Дунайский проспект;5к5;Звездная;Пулковский посад
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299540719/;Санкт-Петербург;sale;flat;10;12;1;30.5;6750092;Приморский;Коломяги;;Проспект Просвещения;Бионика Заповедная
Невский простор;real_estate_agent;https://spb.cian.ru/sale/flat/291808351/;Санкт-Петербург;sale;flat;14;14;1;41.0;7450000;Выборгский;Выборгское шоссе;23к2;Озерки;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299403387/;Санкт-Петербург;sale;flat;2;12;1;34.7;8241250;Красногвардейский;Партизанская ;5Б;Ладожская;ЛСР. Большая Охта
Вам к нам;real_estate_agent;https://spb.cian.ru/sale/flat/296733100/;Санкт-Петербург;sale;flat;5;12;1;34.5;6300000;Красногвардейский; Коммуны;32к2;Улица Дыбенко;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/296181325/;Санкт-Петербург;sale;flat;2;23;1;34.58;7797790;Красносельский;Юго-Запад;;Автово;Морская миля ЖК
Active Group - Арендафон. Штаб Квартир;real_estate_agent;https://spb.cian.ru/sale/flat/298739677/;Санкт-Петербург;sale;flat;10;10;1;45.6;14000000;Приморский;Приморский проспект;54к2;Старая Деревня;Life Приморский
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/298641812/;Санкт-Петербург;sale;flat;3;12;1;37.51;9369698;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
Невский простор;real_estate_agent;https://spb.cian.ru/sale/flat/294020465/;Санкт-Петербург;sale;flat;14;23;1;31.3;4590000;Пушкинский;проспект Старорусский;6;Купчино;Шушары
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/299533660/;Санкт-Петербург;sale;flat;2;13;1;32.33;5857961;Пушкинский;;;Купчино;Аквилон All In 3.0
Golden Home;real_estate_agent;https://spb.cian.ru/sale/flat/297014130/;Санкт-Петербург;sale;flat;12;14;1;40.41;14900000;Приморский;Белоостровская ;12;Черная речка;ЦДС Черная речка
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295028987/;Санкт-Петербург;sale;flat;6;12;1;32.65;8000213;Приморский;Коломяги;;Озерки;Прайм Приморский ЖК
ID 80009498;homeowner;https://spb.cian.ru/sale/flat/299398539/;Санкт-Петербург;sale;flat;1;18;1;42.2;12600000;Фрунзенский;Белградская ;26к9;Международная;
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/298884866/;Санкт-Петербург;sale;flat;7;10;1;29.21;9055100;Выборгский; Курчатова;;Политехническая;iD Polytech
Игорь Черепанов;realtor;https://spb.cian.ru/sale/flat/299099426/;Санкт-Петербург;sale;flat;2;19;1;32.0;8000000;Московский; Среднерогатская;16к2;Звездная;4YOU
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299394245/;Санкт-Петербург;sale;flat;2;12;1;30.42;8200030;Московский;Новоизмайловское;;;Титул в Московском
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/297227985/;Санкт-Петербург;sale;flat;24;24;1;41.0;6425000;Пушкинский;переулок Вилеровский;6;Звездная;Юнион
Унистрой;developer;https://spb.cian.ru/sale/flat/296825881/;Санкт-Петербург;sale;flat;3;5;1;24.89;6361000;Курортный;;;Беговая;Лисино
PRO.Flat;real_estate_agent;https://spb.cian.ru/sale/flat/296212408/;Санкт-Петербург;sale;flat;6;19;1;33.54;8300000;Невский;Дальневосточный проспект;19к1;Новочеркасская;Pulse Premier
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298650860/;Санкт-Петербург;sale;flat;5;8;1;42.5;9881750;Приморский;Коломяги;;Проспект Просвещения;Окла ЖК
Невский простор;real_estate_agent;https://spb.cian.ru/sale/flat/295879876/;Санкт-Петербург;sale;flat;9;17;1;42.0;6800000;Красносельский;проспект Героев;24к1;Проспект Ветеранов;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296851449/;Санкт-Петербург;sale;flat;2;10;1;41.0;10050043;Приморский;проспект Авиаконструкторов;67к1;Комендантский проспект;Чистое небо
Весь Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/294179154/;Санкт-Петербург;sale;flat;15;17;1;33.7;7500000;Приморский;Богатырский проспект;51к1;Старая Деревня;
К-25;developer;https://spb.cian.ru/sale/flat/294911486/;Санкт-Петербург;sale;flat;3;12;1;25.43;5848900;Приморский;м. Комендантский проспект;;Комендантский проспект;YE'S Primorsky Комплекс Апартаментов
Семейный Риэлтор;real_estate_agent;https://spb.cian.ru/sale/flat/292434440/;Санкт-Петербург;sale;flat;12;14;1;37.0;7900000;Приморский;набережная Реки Каменки;19к4;Озерки;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299096348/;Санкт-Петербург;sale;flat;6;25;1;30.21;5452905;Красногвардейский;м. Гражданский проспект;;Гражданский проспект;Ручьи ЖК
Невский простор;real_estate_agent;https://spb.cian.ru/sale/flat/295721078/;Санкт-Петербург;sale;flat;16;24;1;34.7;6300000;Выборгский; Валерия Гаврилина;13к1;Парнас;Северная долина
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582550/;Санкт-Петербург;sale;flat;2;5;1;33.4;6950155;Московский;Пулковское шоссе;71к19;Звездная;Зеленый квартал
Невский простор;real_estate_agent;https://spb.cian.ru/sale/flat/292112525/;Санкт-Петербург;sale;flat;3;12;1;49.0;13900000;Московский;Сызранская ;23;Электросила;iD Park Pobedy
Лидер Групп;developer;https://spb.cian.ru/sale/flat/292158183/;Санкт-Петербург;sale;flat;17;23;1;47.35;14915250;Московский;Гагаринское;;;Дефанс ЖК
